4158335,6053,"Vogue",1.000,Cover
4158336,6053,"Vogue",1.000,Cover
4599354,6053,"Vogue",1.000,Cover
4599355,6053,"Vogue",1.000,Cover
4578249,188616,"Viva La Juicy",1.000,Page
4559366,2875,"Vince Camuto",1.000,Page
4148964,82469,"Vicks NyQuil Cold & Flu",1.000,Page
4325779,82469,"Vicks NyQuil Cold & Flu",1.000,Page
4513537,82469,"Vicks NyQuil Cold & Flu",1.000,Page
4599228,3174,"Via Spiga",4.000,Page
4412671,254267,"Versace Handbags (Women)",1.000,Page
4559370,965748,"Versace (Women)",2.000,Page
4385370,965748,"Versace (Women)",4.000,Page
4599347,965748,"Versace (Women)",4.000,Page
4325746,747305,"Vera Wang Preppy Princess",1.000,Page
4513499,747305,"Vera Wang Preppy Princess",1.000,Page
4412628,747305,"Vera Wang Preppy Princess",1.000,Page
4578229,747305,"Vera Wang Preppy Princess",1.000,Page
4322123,747305,"Vera Wang Preppy Princess",2.000,Page
4559310,196467,"Vera Wang Eyewear",4.000,Page
4599245,8043,"Vera Wang",8.000,Page
4559416,349408,"Velvet by Graham & Spencer",1.000,Page
4164341,349408,"Velvet by Graham & Spencer",0.154,Page
4578275,15406,"Vassarette",1.000,Page
4559390,44913,"Vanity Fair Lingerie",1.000,Page
4599334,485197,"Vanity Fair Hollywood App",1.000,Page
4158318,30893,"Van Cleef & Arpels High Jewelry Collection",1.000,Page
4412601,266754,"Valentino Garavani Handbags",2.000,Page
4559293,266754,"Valentino Garavani Handbags",2.000,Page
4385327,9454,"Valentino (Women)",2.000,Page
4385328,9454,"Valentino (Women)",2.000,Page
4599249,9454,"Valentino (Women)",4.000,Page
4158323,21057,"USA Network",2.000,Page
4599295,177,"United Colors of Benetton",1.000,Page
4171369,653568,"Unforgettable Moments Beauty Collection",0.095,Page
4385364,3376,"UGG Australia",4.000,Page
4599312,3376,"UGG Australia",4.000,Page
4578291,3376,"UGG Australia",1.000,Page
4322107,3376,"UGG Australia",1.000,Page
4412660,507244,"U by Kotex CleanWear Pads",1.000,Page
4325804,507243,"U by Kotex",1.000,Cover
4599206,11661,"True Religion Brand Jeans",1.000,Page
4578208,11661,"True Religion Brand Jeans",1.000,Page
4164340,470610,"Tropezienne Collection",0.119,Page
4578276,630818,"Trollbeads",1.000,Page
4573098,809663,"Trident Vitality",1.000,Page
9239843,809663,"Trident Vitality",0.170,Page
4325788,648598,"Trident Layers Cool Mint + Melon Fresco",1.000,Page
4257687,648598,"Trident Layers Cool Mint + Melon Fresco",1.000,Page
4513553,648598,"Trident Layers Cool Mint + Melon Fresco",1.000,Cover
4148968,648598,"Trident Layers Cool Mint + Melon Fresco",1.000,Page
4325735,377632,"TRIA Laser Hair Removal",1.000,Page
4148936,524911,"Tresor In Love",2.000,Page
4257682,524911,"Tresor In Love",2.000,Page
4385342,9836,"Tresor",2.000,Page
4513511,805863,"TRESemme Climate Control",2.000,Page
4578259,805863,"TRESemme Climate Control",2.000,Page
4578223,723297,"Toyota Ideas for Good Challenge",1.000,Page
4322095,723297,"Toyota Ideas for Good Challenge",1.000,Page
4257696,723297,"Toyota Ideas for Good Challenge",1.000,Page
4325753,9808,"Tous",1.000,Page
4513547,718468,"Tostitos Artisan Recipes Fire-Roasted Chipotle",1.000,Page
4578289,54438,"Toshiba Satellite",1.000,Page
4578201,8846,"Tommy Hilfiger",4.000,Page
4559314,8846,"Tommy Hilfiger",6.000,Page
4599221,8846,"Tommy Hilfiger",6.000,Page
4599304,8403,"Tom Ford Eyewear",2.000,Page
4599254,828859,"Tod's Handbags",4.000,Page
4385323,828859,"Tod's Handbags",2.000,Page
4559305,828859,"Tod's Handbags",2.000,Page
4257706,669618,"T-Mobile G2",1.000,Cover
4158123,1745469,"tipsntrends, inc.",1.000,Page
4559450,1745469,"tipsntrends, inc.",1.000,Page
4322078,574261,"Tiffany Filigree Heart",2.000,Page
4412609,574261,"Tiffany Filigree Heart",1.000,Page
4385321,574261,"Tiffany Filigree Heart",2.000,Page
4559317,807714,"Tiffany Elsa Peretti Mesh Collection",2.000,Page
4578180,807714,"Tiffany Elsa Peretti Mesh Collection",2.000,Page
4158084,81649,"Tiffany Elsa Peretti Diamonds by the Yard Necklace",1.000,Page
4599222,404314,"The World in Vogue: People Parties Places (Book)",1.000,Page
4325745,747326,"The Roommate (Film)",1.000,Page
4599321,770,"The Rockport Company",2.000,Page
4158324,770,"The Rockport Company",2.000,Page
4559383,149215,"The Oscars (ABC Network)",1.000,Page
4426685,132170,"The Loft Martini Lounge",0.188,Page
4559352,244394,"The Limited",1.000,Page
4578184,244394,"The Limited",2.000,Page
4322091,244394,"The Limited",1.000,Page
4385326,244394,"The Limited",2.000,Page
4599197,244394,"The Limited",2.000,Page
4325774,713476,"The King's Speech (Film)",1.000,Page
4562031,1079848,"The Fur Salon at Saks Fifth Avenue",0.192,Page
4559454,616113,"The ELLEments of Personal Style: 25 Modern Fashion Icons on How to Dress, Shop, and Live",1.000,Page
4158100,616113,"The ELLEments of Personal Style: 25 Modern Fashion Icons on How to Dress, Shop, and Live",1.000,Page
4412634,616113,"The ELLEments of Personal Style: 25 Modern Fashion Icons on How to Dress, Shop, and Live",1.000,Page
4412649,616113,"The ELLEments of Personal Style: 25 Modern Fashion Icons on How to Dress, Shop, and Live",1.000,Page
4578298,13729,"The Conde Nast Publications (USA)",1.000,Cover
4599353,13729,"The Conde Nast Publications (USA)",1.000,Cover
4513489,736033,"Texas Collection by OPI",1.333,Cover
4322099,736033,"Texas Collection by OPI",0.333,Page
4559332,736033,"Texas Collection by OPI",1.333,Cover
4322135,712186,"Teen Vogue Bedding",1.000,Page
4148973,734022,"Team Op Ultimate Access",0.089,Page
4578239,960290,"Target Vintage Varsity Collection",1.000,Page
4578240,960290,"Target Vintage Varsity Collection",1.000,Page
4578241,7592,"Target",1.000,Page
4322130,1057941,"Tampax Pearl Regular Unscented",1.000,Page
4257700,1057941,"Tampax Pearl Regular Unscented",1.000,Page
4325777,1057941,"Tampax Pearl Regular Unscented",1.000,Page
4148956,1057941,"Tampax Pearl Regular Unscented",1.000,Page
4513540,1918330,"Tampax Pearl Plastic",1.000,Page
4578285,1918330,"Tampax Pearl Plastic",1.000,Page
4257697,1260192,"Tampax Pearl Compak Regular",1.000,Page
4148963,1260192,"Tampax Pearl Compak Regular",1.000,Page
4599246,2704,"Talbots",1.000,Page
4578213,2704,"Talbots",2.000,Page
4559398,2704,"Talbots",1.000,Page
4158080,878721,"TAG Heuer Aquaracer Collection",1.000,Page
4559410,1993519,"Tacori Engagement",1.000,Page
4412627,1993519,"Tacori Engagement",1.000,Page
4325749,1993519,"Tacori Engagement",1.000,Page
4513475,1993519,"Tacori Engagement",1.000,Page
4158322,51594,"Swarovski Elements",3.000,Page
4158073,51594,"Swarovski Elements",2.000,Page
4322096,612893,"Super by Dr. Nicholas Perricone",1.000,Page
4158087,52432,"Style 360",2.000,Page
4578245,1334,"Style & Co.",2.000,Page
4559395,1117189,"Stuart Weitzman Footwear",1.000,Page
4599348,1117189,"Stuart Weitzman Footwear",1.000,Page
4158111,153371,"Sterling Collection",1.000,Page
4165138,190781,"Step Up Women's Network",0.250,Page
4559308,820,"Stella McCartney",2.000,Page
4599239,820,"Stella McCartney",2.000,Page
4513527,1566413,"Stayfree Ultra Thin Regular with Wings",1.333,Page
4517319,734024,"StarrOnline.com",0.500,Page
4325796,734024,"StarrOnline.com",0.500,Page
4156088,734024,"StarrOnline.com",0.500,Page
4337869,116378,"Starbucks Pike Place Roast (Grocery)",0.500,Page
4578280,578895,"Starbucks Bottled Frappuccino Mocha Light",2.000,Page
4412670,148364,"Stand Up To Cancer",1.000,Page
4599172,346,"St. John",2.000,Page
4325751,85782,"St. Ives Oatmeal & Shea Butter Lotion",1.000,Page
4322102,85782,"St. Ives Oatmeal & Shea Butter Lotion",1.000,Page
4165087,567908,"St. Giles Hotel New York",0.197,Page
4578274,13806,"Sprint PCS",1.000,Page
4158095,13806,"Sprint PCS",1.000,Page
4513493,13806,"Sprint PCS",1.000,Page
4559421,231520,"Spring Fashion Series (HSN Home Shopping Network)",2.000,Page
4559400,5238,"Sperry Top-Sider",1.000,Page
4578244,5238,"Sperry Top-Sider",1.000,Page
4599292,5238,"Sperry Top-Sider",1.000,Page
4158332,22754,"Sorel, Inc.",0.058,Page
4559380,203640,"Solange Azagury-Partridge",1.000,Page
4272301,792,"Smashbox Cosmetics",0.333,Page
4325768,101900,"Smart & Sexy",1.000,Page
4163505,101900,"Smart & Sexy",0.179,Page
4148950,101900,"Smart & Sexy",1.000,Page
4148940,2785,"SKYY Vodka",2.000,Page
4325790,314003,"Skinny Cow Ice Cream Bars Chocolate Truffle ",1.000,Page
4158317,106397,"SK-II Facial Treatment Essence",1.000,Page
4385324,106397,"SK-II Facial Treatment Essence",1.000,Page
4599247,106397,"SK-II Facial Treatment Essence",1.000,Page
4322092,106397,"SK-II Facial Treatment Essence",1.000,Page
4578214,106397,"SK-II Facial Treatment Essence",1.000,Page
4257709,648490,"Skechers Tone-ups",1.000,Page
4158085,648490,"Skechers Tone-ups",1.000,Page
4158329,648490,"Skechers Tone-ups",1.000,Page
4148945,648490,"Skechers Tone-ups",1.000,Page
4578233,8375,"Simon G. Jewelry",1.000,Page
4559393,8375,"Simon G. Jewelry",1.000,Page
4412641,8375,"Simon G. Jewelry",1.000,Page
4559444,9766,"Silpada Designs, LLC",1.000,Page
4559415,459753,"Sibu Beauty",1.000,Page
4412652,459753,"Sibu Beauty",1.000,Page
4559338,53270,"Shopbop",2.000,Page
4599225,53270,"Shopbop",2.000,Page
4559397,631580,"Shiseido Future Solution LX Eye and Lip Contour Regenerating Cream",1.000,Page
4158090,1270605,"Sephora Skincare",1.000,Page
4348683,1270605,"Sephora Skincare",0.250,Page
4578296,13145,"Self Magazine",1.000,Cover
4272299,695488,"Seiko Countdown to New Years Sweepstakes",0.125,Page
4322112,1125520,"Secret Mean Stinks Campaign",1.000,Page
4325758,1125520,"Secret Mean Stinks Campaign",1.000,Page
4148974,353587,"Secret Flawless Renewal",1.000,Cover
4158098,552661,"Scunci Upzing Double Combs",0.500,Page
4578286,96959,"Sculptra Aesthetic",5.000,Page
4599345,96959,"Sculptra Aesthetic",5.000,Page
4412644,106666,"Screen Actors Guild Awards",1.000,Page
4525711,1415745,"Garnier Moisture Rescue",0.142,Page
4513535,1573037,"Schick Intuition Naturals Sensitive Care Razor",1.000,Page
4325757,1573037,"Schick Intuition Naturals Sensitive Care Razor",1.000,Page
4322124,1573037,"Schick Intuition Naturals Sensitive Care Razor",1.000,Page
4322111,735428,"Satellite L635",1.000,Page
4257685,735428,"Satellite L635",1.000,Page
4599193,35041,"Sam Edelman Shoes",4.000,Page
4599235,1632424,"Salvatore Ferragamo (Women)",4.000,Page
4559350,1632424,"Salvatore Ferragamo (Women)",4.000,Page
4559367,765580,"Sally Hansen Salon Effects Real Nail Polish Strips",2.000,Page
4578255,765580,"Sally Hansen Salon Effects Real Nail Polish Strips",2.000,Page
4523716,765580,"Sally Hansen Salon Effects Real Nail Polish Strips",0.155,Page
4513513,765580,"Sally Hansen Salon Effects Real Nail Polish Strips",3.000,Page
4325740,765580,"Sally Hansen Salon Effects Real Nail Polish Strips",2.000,Page
4348685,15394,"Sally Hansen Salon Collection",0.250,Page
4578256,765586,"Sally Hansen Nailgrowth Miracle Serum",1.000,Page
4325741,765586,"Sally Hansen Nailgrowth Miracle Serum",1.000,Page
4559434,285175,"Sally Hansen Insta-Dri Fast Dry Nail Color",1.000,Page
4412657,285175,"Sally Hansen Insta-Dri Fast Dry Nail Color",1.000,Page
4578254,247549,"Sally Hansen Beauty Tools",1.000,Page
4599227,344,"Saks Fifth Avenue",20.000,Page
4599170,966931,"Saint Laurent (Women)",2.000,Page
4385312,966931,"Saint Laurent (Women)",2.000,Page
4559284,966931,"Saint Laurent (Women)",2.000,Page
4412597,966931,"Saint Laurent (Women)",2.000,Page
4578246,223,"Saab",4.000,Page
4158315,735225,"'S Max Mara SummerCube Collection",1.000,Page
4263213,616078,"S by Shakira",0.125,Page
4412648,147914,"Ruby Tuesday, Inc.",0.333,Page
4559341,9890,"Rouge Dior",1.000,Page
4578281,19147,"Romeo & Juliet Couture",1.000,Page
4599339,19147,"Romeo & Juliet Couture",1.000,Page
4158075,671405,"Rolex Oyster Perpetual Lady-Datejust 31",1.000,Page
4562556,323092,"Rolex Oyster Perpetual Datejust",0.333,Page
4412603,215987,"Rolex Oyster Perpetual Collection",6.000,Page
4171372,492909,"RoC Retinol Correxion Deep Wrinkle Night Cream",0.097,Page
4559348,1003888,"Roberto Cavalli Handbags",1.000,Page
4412621,1003758,"Roberto Cavalli (Women)",1.000,Page
4599266,1003758,"Roberto Cavalli (Women)",4.000,Page
4523719,175244,"Riviera Palm Springs Resort & Spa",0.086,Page
4513500,625895,"Rimmel Lash Accelerator Serum",1.000,Page
4559429,625895,"Rimmel Lash Accelerator Serum",1.000,Page
4599341,559193,"Ricardo Rojas Salon",1.000,Page
4513485,595474,"Revlon Top Speed Nail Enamel",1.333,Page
4559425,595474,"Revlon Top Speed Nail Enamel",1.333,Page
4559423,765626,"Revlon CustomEyes Mascara",1.000,Page
4412650,765626,"Revlon CustomEyes Mascara",3.000,Page
4513508,765626,"Revlon CustomEyes Mascara",1.000,Page
4325755,765626,"Revlon CustomEyes Mascara",3.000,Page
4513507,788396,"Revlon ColorStay Aqua Mineral Makeup",1.000,Page
4559422,788396,"Revlon ColorStay Aqua Mineral Makeup",2.000,Page
4559424,805859,"Revlon Colorburst Lipgloss",1.000,Page
4513509,805859,"Revlon Colorburst Lipgloss",1.000,Page
4559392,757774,"Reveal by Halle Berry",2.000,Page
4578277,757774,"Reveal by Halle Berry",2.000,Page
4513523,805872,"Renewing Moroccan Argan Oil Pentrating Oil",1.000,Page
4599299,1158154,"Reed Krakoff Handbags",1.000,Page
4559379,1158154,"Reed Krakoff Handbags",1.000,Page
4559406,327300,"RealSexy Double Delight Bra",1.000,Page
4322109,327300,"RealSexy Double Delight Bra",1.000,Page
4559316,448014,"Raymond Weil Noemia Collection",1.000,Page
4412669,330142,"RapidLash",0.333,Page
4322097,8278,"Ralph Lauren Romance",2.000,Page
4559304,586,"Ralph Lauren Collection",3.000,Page
4599198,586,"Ralph Lauren Collection",3.000,Page
4426689,52356,"Ralph Lauren Blue Label",0.333,Page
4325739,608516,"Ralph Lauren Big Pony Fragrance Collection for Men",4.000,Page
4325785,768093,"Rai Knight",0.091,Page
4158069,736938,"Rado R5.5 Jubile",2.000,Page
4599300,7193,"QVC, Inc.",2.000,Page
4385357,7193,"QVC, Inc.",2.000,Page
4385361,747346,"Purr by Katy Perry",1.000,Page
4330567,747346,"Purr by Katy Perry",0.076,Page
4513518,747346,"Purr by Katy Perry",1.000,Page
4525711,1415745,"Garnier Moisture Rescue",0.142,Page
4325756,747346,"Purr by Katy Perry",1.000,Page
4599335,747346,"Purr by Katy Perry",1.000,Page
4412653,747346,"Purr by Katy Perry",1.000,Page
4559438,747346,"Purr by Katy Perry",1.000,Page
4599305,17180,"Pringle of Scotland",2.000,Page
4599322,465748,"Prevage Face Advanced Anti-Aging Serum",1.000,Page
4322098,465748,"Prevage Face Advanced Anti-Aging Serum",1.000,Page
4559407,157257,"Press Fashions",1.000,Page
4163507,673037,"PreciousPlatinum.com/Calculator",0.164,Page
4347977,673037,"PreciousPlatinum.com/Calculator",0.165,Page
4559283,15537,"Prada Eyewear",2.000,Page
4578212,15537,"Prada Eyewear",1.000,Page
4599168,366,"Prada (Women)",4.000,Page
4385310,366,"Prada (Women)",4.000,Page
4559299,3295,"Ports 1961",2.000,Page
4412611,3295,"Ports 1961",2.000,Page
4513532,354339,"Pond's Wet Cleansing Towelettes",1.000,Page
4325759,354339,"Pond's Wet Cleansing Towelettes",1.000,Page
4325748,166397,"Playboy Fragrances",2.000,Page
4513495,166397,"Playboy Fragrances",1.000,Page
4148939,639885,"Play Eau de Toilette for Her",1.000,Page
4158121,639885,"Play Eau de Toilette for Her",0.666,Page
4148943,9514,"Platinum Guild International",2.000,Page
4148966,374288,"Plan-B One Step",2.000,Page
4325769,374288,"Plan-B One Step",2.000,Page
4513519,374288,"Plan-B One Step",2.000,Page
4599212,11323,"Piperlime",2.000,Page
4578196,11323,"Piperlime",2.000,Page
4158106,266890,"Pink Mother of Pearl and Rose Gold Collection",1.000,Page
4322125,187950,"Philadelphia Cream Cheese (Original)",1.000,Page
4158086,121034,"Perry Ellis Swim",1.000,Page
4322127,671312,"Perry Ellis Night (For Men)",2.000,Page
4340775,671312,"Perry Ellis Night (For Men)",0.333,Page
4412646,671312,"Perry Ellis Night (For Men)",2.000,Page
4325771,671312,"Perry Ellis Night (For Men)",2.000,Page
4158126,391166,"Perricone MD Cold Plasma",1.000,Cover
4559459,391166,"Perricone MD Cold Plasma",1.000,Cover
4325730,608142,"Peace, Love, & Juicy Couture",1.000,Page
4599314,608142,"Peace, Love, & Juicy Couture",1.000,Page
4513512,3358,"Payless ShoeSource",1.000,Page
4559404,3358,"Payless ShoeSource",1.000,Page
4578290,765635,"Paul Mitchell Schools",0.333,Page
4322114,765635,"Paul Mitchell Schools",0.333,Page
4599252,765635,"Paul Mitchell Schools",0.333,Page
4385371,765635,"Paul Mitchell Schools",0.333,Page
4513482,9291,"Paul Mitchell",2.000,Page
4599313,1648781,"Paul & Joe (Women)",1.000,Page
4513520,44434,"Patron XO Cafe",1.000,Page
4158119,601459,"Paris Hilton Tease",0.148,Page
4263490,54284,"Parfums Givenchy",0.125,Page
4322136,545797,"Pantene Pro-V Flat to Volume",1.000,Cover
4412658,545797,"Pantene Pro-V Flat to Volume",2.000,Page
4257684,545797,"Pantene Pro-V Flat to Volume",1.000,Page
4325761,545797,"Pantene Pro-V Flat to Volume",3.000,Page
4148967,646382,"Pantene Pro-V Dry to Moisturized Collection",2.000,Page
4599323,646382,"Pantene Pro-V Dry to Moisturized Collection",2.000,Page
4513504,646382,"Pantene Pro-V Dry to Moisturized Collection",1.000,Page
4412659,646382,"Pantene Pro-V Dry to Moisturized Collection",1.000,Page
4158113,646382,"Pantene Pro-V Dry to Moisturized Collection",2.000,Page
4170976,735161,"Pantene Pro-V Curly Hair Collection",0.116,Page
4559428,646384,"Pantene Pro-V Color Preserve Shine Collection",2.000,Page
4578266,646384,"Pantene Pro-V Color Preserve Shine Collection",2.000,Page
4513503,646384,"Pantene Pro-V Color Preserve Shine Collection",1.000,Page
4339144,646384,"Pantene Pro-V Color Preserve Shine Collection",0.169,Page
4578248,450,"Pandora Jewelry",1.000,Page
4340774,450,"Pandora Jewelry",0.333,Page
4322110,450,"Pandora Jewelry",4.000,Page
4559331,450,"Pandora Jewelry",1.000,Page
4412636,450,"Pandora Jewelry",1.000,Page
4257701,543249,"Palmer's Cocoa Butter Formula Collection (Body Care)",0.333,Page
4322132,543249,"Palmer's Cocoa Butter Formula Collection (Body Care)",0.333,Page
4148942,543253,"Palmer's Cocoa Butter Formula Collection (Baby)",0.333,Cover
4599199,353,"Oscar de la Renta",2.000,Page
4559368,353,"Oscar de la Renta",1.000,Page
4578205,807779,"Origins Plantscription Anti-Aging Serum",1.000,Page
4158093,636711,"Original Australian Sheepskin Boot",1.000,Page
4513526,10305,"Orajel",1.000,Page
4599179,1621080,"Omega De Ville Ladymatic ",2.000,Page
4559295,1621080,"Omega De Ville Ladymatic ",2.000,Page
4559430,805856,"Olay Total Effects Dark Circle Minimizing Eye  Brush",2.000,Page
4513480,805856,"Olay Total Effects Dark Circle Minimizing Eye  Brush",1.000,Page
4573103,805856,"Olay Total Effects Dark Circle Minimizing Eye  Brush",0.333,Page
4330566,752369,"Olay Regenerist Night Resurfacing Elixir",0.076,Page
9239981,578115,"Olay Regenerist Micro-Sculpting Serum",0.333,Page
4578262,495,"Olay Regenerist Collection",3.000,Page
4412656,495,"Olay Regenerist Collection",2.000,Page
4426684,495,"Olay Regenerist Collection",0.150,Page
4148955,495,"Olay Regenerist Collection",3.000,Page
4325738,495,"Olay Regenerist Collection",3.000,Page
4385345,495,"Olay Regenerist Collection",2.000,Page
4325736,346978,"Olay Regenerist Anti-Aging Eye Roller",1.000,Page
4171371,508275,"Olay Profssional Pro-X Advanced Cleansing System",0.107,Page
4158319,508275,"Olay Profssional Pro-X Advanced Cleansing System",1.000,Page
4599253,508275,"Olay Profssional Pro-X Advanced Cleansing System",1.000,Page
4158117,508275,"Olay Profssional Pro-X Advanced Cleansing System",2.000,Page
4158076,199684,"Olay Professional Pro-X",1.000,Page
4513488,734275,"Olay Facial Cleansing Collection",1.000,Page
4513491,734275,"Olay Facial Cleansing Collection",1.000,Page
4517158,734275,"Olay Facial Cleansing Collection",0.073,Page
4325750,713811,"Olay Body Ultra Moisture Bar",1.000,Page
4148951,713811,"Olay Body Ultra Moisture Bar",1.000,Page
4599262,10418,"NYDJ Not Your Daughter's Jeans",2.000,Page
4599259,525658,"NUVO Sparkling Liqueur",1.000,Page
4513541,525658,"NUVO Sparkling Liqueur",1.000,Page
4559451,525658,"NUVO Sparkling Liqueur",1.000,Page
4322121,686302,"Nova Sure",1.000,Page
4599191,350,"Nordstrom",16.000,Page
4385369,550613,"No Kid Hungry",1.000,Page
4599209,7791,"Nine West",2.000,Page
4559290,7791,"Nine West",2.000,Page
4599234,610,"Nina Ricci",2.000,Page
4322120,765651,"Nike Women Free TR Fit",1.000,Page
4325723,8703,"Nike Women",2.000,Page
4599192,318,"Nicole Miller",4.000,Page
4559456,318,"Nicole Miller",1.000,Page
4325737,60754,"Nicole by OPI",0.333,Cover
4578243,734121,"Nexxus ProMend Collection",1.000,Page
4449554,734121,"Nexxus ProMend Collection",0.072,Page
4513481,152462,"Neutrogena Oil-Free Acne Wash Pink Grapefruit Facial Cleanser",1.000,Page
4263118,9752,"Neutrogena Norwegian Formula Hand Cream Original",0.333,Page
4578216,808023,"Neutrogena Naturals Purifying Facial Cleanser",1.000,Page
4513510,128026,"Neutrogena Make-Up Remover Cleansing Towelettes",1.000,Page
4325744,128026,"Neutrogena Make-Up Remover Cleansing Towelettes",1.000,Page
4158327,128026,"Neutrogena Make-Up Remover Cleansing Towelettes",1.000,Page
4171373,128026,"Neutrogena Make-Up Remover Cleansing Towelettes",0.117,Page
4599338,663108,"Neuro (Brand)",4.000,Page
4599204,60460,"Net-A-Porter",6.000,Page
4599202,367,"Neiman Marcus",16.000,Page
4559413,10323,"Natural American Spirit",2.000,Page
4559461,10323,"Natural American Spirit",1.000,Cover
4426691,746130,"Napoleon Perdis Makeup Academy",0.180,Page
4559432,507292,"N.Y.C. New York Color",1.000,Page
4578265,346950,"MustHaveIts.com",1.000,Page
4559426,544426,"Murad Acne Collection",1.000,Page
4325783,16265,"Murad",1.000,Page
4599271,3245,"Mulberry",4.000,Page
4385353,3245,"Mulberry",1.000,Page
4559377,3245,"Mulberry",1.000,Page
4325766,11042,"Motherhood Maternity",1.000,Page
4599320,2706,"Moschino (Women)",4.000,Page
4559349,2706,"Moschino (Women)",1.000,Page
4599331,1960427,"Moroccanoil Hair",1.000,Page
4599306,1377064,"Moncler",2.000,Page
4599173,203732,"Miu Miu",2.000,Page
4559376,2719,"Missoni S.p.A.",1.000,Page
4559412,204770,"Miss Me Jeans",1.000,Page
4412614,204770,"Miss Me Jeans",2.000,Page
4578294,204770,"Miss Me Jeans",1.000,Cover
4578283,13380,"Mirena",2.000,Page
4257698,13380,"Mirena",2.000,Page
4257699,13380,"Mirena",2.000,Page
4578188,1478721,"MICHAEL Michael Kors Handbags",2.000,Page
4559292,1478721,"MICHAEL Michael Kors Handbags",2.000,Page
4385313,1638149,"Michael Kors (Women)",2.000,Page
4599184,1638149,"Michael Kors (Women)",3.000,Page
4158120,676555,"Michael Jackson: The Making of Thriller",1.000,Page
4559414,451418,"Metalsmiths Sterling",1.000,Page
4599229,826428,"Merino",2.000,Page
4385341,24726,"Mercedes-Benz Fashion Week",2.000,Page
4257692,196166,"MEK Denim",0.333,Page
4513551,210231,"Medical Billing Specialist (U.S. Career Institute)",0.500,Page
4158110,5026,"Mayors",1.000,Page
4322085,747291,"Maybelline Volum' Express One by One Mascara",2.000,Page
4578218,747291,"Maybelline Volum' Express One by One Mascara",1.000,Page
4412602,747291,"Maybelline Volum' Express One by One Mascara",2.000,Page
4513474,747291,"Maybelline Volum' Express One by One Mascara",2.000,Page
4385347,747291,"Maybelline Volum' Express One by One Mascara",2.000,Page
4325727,771472,"Maybelline Superstay 24hr Lipcolor",2.000,Page
4599332,751681,"Maybelline Fit Me Collection",3.000,Page
4513492,751681,"Maybelline Fit Me Collection",2.000,Page
4322108,751681,"Maybelline Fit Me Collection",2.000,Page
4412640,765822,"Maybelline Fit Me Coconut 355",1.000,Page
4412639,765821,"Maybelline Fit Me 220",1.000,Page
4513490,765821,"Maybelline Fit Me 220",1.000,Page
4325728,606716,"Maybelline Dream Smooth Mousse Ultra-Hydrating Foundation",1.000,Page
4385366,606716,"Maybelline Dream Smooth Mousse Ultra-Hydrating Foundation",1.333,Page
4559344,606716,"Maybelline Dream Smooth Mousse Ultra-Hydrating Foundation",1.333,Page
4578242,606716,"Maybelline Dream Smooth Mousse Ultra-Hydrating Foundation",1.333,Page
4158081,647995,"Maybelline Color Sensational Lipcolor Red Revival",1.000,Page
4578253,1270657,"Maybelline Color Sensational Lipcolor Pink & Proper",1.333,Page
4412619,1270657,"Maybelline Color Sensational Lipcolor Pink & Proper",1.000,Page
4513487,1270657,"Maybelline Color Sensational Lipcolor Pink & Proper",2.000,Page
4461104,170468,"Maximilian Fur Salon at Bloomingdale's",0.148,Page
4412607,587,"Max Mara",2.000,Page
4385325,587,"Max Mara",2.000,Page
4599200,587,"Max Mara",2.000,Page
